sender_id,receiver_id,timestamp,message_length,id_x,sender_department,sender_location,sender_age,id_y,receiver_department,receiver_location,receiver_age,month
1510,128,2021-07-14 07:47:20,55,1510,Sales,France,25,128,Sales,France,47,7
605,1185,2021-07-14 08:10:20,82,605,Admin,France,31,1185,IT,Germany,54,7
605,749,2021-07-14 08:12:30,21,605,Admin,France,31,749,IT,US,55,7
605,749,2021-07-14 08:16:38,13,605,Admin,France,31,749,IT,US,55,7
144,1556,2021-07-14 08:57:14,52,144,Sales,US,50,1556,Admin,France,52,7
144,1556,2021-07-14 08:59:51,74,144,Sales,US,50,1556,Admin,France,52,7
144,1556,2021-07-14 09:04:20,47,144,Sales,US,50,1556,Admin,France,52,7
144,1556,2021-07-14 09:09:48,60,144,Sales,US,50,1556,Admin,France,52,7
144,1556,2021-07-14 09:12:27,72,144,Sales,US,50,1556,Admin,France,52,7
144,1556,2021-07-14 09:19:16,35,144,Sales,US,50,1556,Admin,France,52,7
144,1556,2021-07-14 09:22:00,12,144,Sales,US,50,1556,Admin,France,52,7
144,1556,2021-07-14 09:28:36,28,144,Sales,US,50,1556,Admin,France,52,7
144,1556,2021-07-14 09:31:37,59,144,Sales,US,50,1556,Admin,France,52,7
1021,878,2021-07-14 10:29:43,66,1021,Sales,US,58,878,Admin,UK,54,7
1596,808,2021-07-14 17:29:36,84,1596,IT,Brasil,28,808,Operations,Germany,45,7
1393,1180,2021-07-14 17:30:40,53,1393,Sales,US,39,1180,Sales,US,45,7
1393,1365,2021-07-14 18:42:52,14,1393,Sales,US,39,1365,Engineering,Germany,23,7
389,482,2021-07-14 19:31:38,20,389,Sales,France,39,482,Engineering,US,43,7
389,494,2021-07-14 19:31:52,30,389,Sales,France,39,494,Admin,US,39,7
389,482,2021-07-14 20:59:32,73,389,Sales,France,39,482,Engineering,US,43,7
908,103,2021-07-14 21:03:25,56,908,Admin,US,30,103,Sales,Brasil,23,7
317,701,2021-07-14 21:07:16,52,317,Operations,US,37,701,Marketing,UK,35,7
509,1587,2021-07-14 23:13:09,51,509,Admin,US,39,1587,Operations,Germany,45,7
1487,50,2021-07-15 00:07:25,88,1487,Sales,France,31,50,Admin,US,33,7
389,482,2021-07-15 01:40:11,10,389,Sales,France,39,482,Engineering,US,43,7
389,950,2021-07-15 01:40:30,19,389,Sales,France,39,950,Operations,France,46,7
286,202,2021-07-15 02:34:42,59,286,Sales,UK,52,202,Engineering,Brasil,34,7
1496,762,2021-07-15 03:45:42,15,1496,Sales,US,50,762,Engineering,Brasil,34,7
483,821,2021-07-15 05:21:58,46,483,Sales,France,25,821,Sales,Germany,41,7
1142,1368,2021-07-15 06:01:06,79,1142,Operations,US,36,1368,Sales,France,23,7
518,298,2021-07-15 07:20:14,81,518,Operations,US,45,298,Sales,Germany,37,7
518,298,2021-07-15 07:30:16,66,518,Operations,US,45,298,Sales,Germany,37,7
518,298,2021-07-15 07:35:39,73,518,Operations,US,45,298,Sales,Germany,37,7
518,298,2021-07-15 07:37:49,80,518,Operations,US,45,298,Sales,Germany,37,7
1605,779,2021-07-15 08:12:54,10,1605,Engineering,France,56,779,Engineering,France,47,7
1596,1607,2021-07-15 17:29:30,54,1596,IT,Brasil,28,1607,Admin,Germany,53,7
337,700,2021-07-15 18:00:05,34,337,Sales,US,37,700,Operations,Brasil,47,7
518,1488,2021-07-15 18:18:22,30,518,Operations,US,45,1488,Admin,Brasil,45,7
1393,1613,2021-07-15 22:58:31,56,1393,Sales,US,39,1613,Admin,US,25,7
1005,546,2021-07-15 23:16:08,62,1005,Operations,France,38,546,IT,France,35,7
483,1313,2021-07-15 23:18:44,27,483,Sales,France,25,1313,Engineering,US,40,7
389,950,2021-07-16 03:00:48,76,389,Sales,France,39,950,Operations,France,46,7
1393,1365,2021-07-16 04:07:34,57,1393,Sales,US,39,1365,Engineering,Germany,23,7
1021,322,2021-07-16 06:43:47,68,1021,Sales,US,58,322,Sales,Brasil,50,7
1252,1565,2021-07-16 07:15:52,55,1252,Sales,US,38,1565,Marketing,US,38,7
1496,762,2021-07-16 09:11:16,27,1496,Sales,US,50,762,Engineering,Brasil,34,7
752,594,2021-07-16 10:17:03,35,752,Admin,France,57,594,Engineering,US,51,7
509,1026,2021-07-16 17:27:56,84,509,Admin,US,39,1026,Operations,Brasil,37,7
1021,1449,2021-07-16 18:08:16,20,1021,Sales,US,58,1449,Operations,Germany,23,7
483,821,2021-07-16 21:54:47,41,483,Sales,France,25,821,Sales,Germany,41,7
389,950,2021-07-16 22:35:12,37,389,Sales,France,39,950,Operations,France,46,7
1487,161,2021-07-16 22:36:28,24,1487,Sales,France,31,161,Sales,US,51,7
483,821,2021-07-17 00:11:05,41,483,Sales,France,25,821,Sales,Germany,41,7
317,1184,2021-07-17 01:55:38,76,317,Operations,US,37,1184,Operations,Germany,58,7
605,1339,2021-07-17 05:15:33,18,605,Admin,France,31,1339,Admin,US,58,7
605,1601,2021-07-17 05:17:14,40,605,Admin,France,31,1601,Sales,France,53,7
605,297,2021-07-17 05:17:48,79,605,Admin,France,31,297,Operations,US,22,7
509,1050,2021-07-17 05:28:33,68,509,Admin,US,39,1050,IT,US,39,7
509,1026,2021-07-17 05:31:16,68,509,Admin,US,39,1026,Operations,Brasil,37,7
605,1601,2021-07-17 05:32:48,44,605,Admin,France,31,1601,Sales,France,53,7
605,1601,2021-07-17 05:37:39,67,605,Admin,France,31,1601,Sales,France,53,7
1487,1014,2021-07-17 05:43:28,23,1487,Sales,France,31,1014,Engineering,Brasil,37,7
389,950,2021-07-17 08:45:26,41,389,Sales,France,39,950,Operations,France,46,7
725,1260,2021-07-17 17:11:44,47,725,Sales,Germany,30,1260,Admin,US,57,7
605,1601,2021-07-17 19:45:36,52,605,Admin,France,31,1601,Sales,France,53,7
509,893,2021-07-17 21:58:35,54,509,Admin,US,39,893,Sales,US,56,7
389,950,2021-07-17 22:14:22,85,389,Sales,France,39,950,Operations,France,46,7
389,1576,2021-07-17 22:14:34,76,389,Sales,France,39,1576,IT,Germany,25,7
389,342,2021-07-18 01:16:20,36,389,Sales,France,39,342,Engineering,Brasil,50,7
422,1299,2021-07-18 02:53:44,39,422,Sales,Brasil,43,1299,Marketing,US,32,7
605,1339,2021-07-18 04:29:16,56,605,Admin,France,31,1339,Admin,US,58,7
605,1339,2021-07-18 04:29:49,36,605,Admin,France,31,1339,Admin,US,58,7
605,734,2021-07-18 04:53:39,55,605,Admin,France,31,734,Sales,France,49,7
605,1246,2021-07-18 04:58:11,16,605,Admin,France,31,1246,Engineering,US,29,7
725,859,2021-07-18 05:00:23,10,725,Sales,Germany,30,859,Operations,US,34,7
1393,95,2021-07-18 07:06:13,37,1393,Sales,US,39,95,Operations,US,35,7
643,1365,2021-07-18 08:06:27,23,643,Admin,US,49,1365,Engineering,Germany,23,7
1252,1616,2021-07-18 09:18:14,53,1252,Sales,US,38,1616,Admin,Germany,22,7
1252,1616,2021-07-18 09:21:42,62,1252,Sales,US,38,1616,Admin,Germany,22,7
1252,1616,2021-07-18 09:24:27,24,1252,Sales,US,38,1616,Admin,Germany,22,7
1252,1616,2021-07-18 09:34:08,18,1252,Sales,US,38,1616,Admin,Germany,22,7
509,1026,2021-07-18 15:40:38,30,509,Admin,US,39,1026,Operations,Brasil,37,7
509,711,2021-07-18 15:42:26,54,509,Admin,US,39,711,Sales,US,55,7
509,840,2021-07-18 17:43:44,73,509,Admin,US,39,840,Admin,US,36,7
605,431,2021-07-18 19:57:15,80,605,Admin,France,31,431,Operations,US,44,7
389,830,2021-07-18 20:04:32,53,389,Sales,France,39,830,Sales,Germany,51,7
1162,913,2021-07-18 20:36:38,59,1162,Sales,US,41,913,Sales,US,40,7
1510,3,2021-07-18 21:26:59,37,1510,Sales,France,25,3,Operations,US,33,7
605,431,2021-07-18 21:36:06,88,605,Admin,France,31,431,Operations,US,44,7
177,1009,2021-07-18 21:54:25,74,177,Operations,Brasil,39,1009,IT,US,43,7
518,1488,2021-07-19 00:55:26,29,518,Operations,US,45,1488,Admin,Brasil,45,7
1510,3,2021-07-19 01:53:44,48,1510,Sales,France,25,3,Operations,US,33,7
144,1500,2021-07-19 04:01:21,69,144,Sales,US,50,1500,Marketing,Germany,48,7
1646,73,2021-07-19 04:42:00,16,1646,Admin,UK,30,73,Admin,US,56,7
1299,1646,2021-07-19 04:46:09,54,1299,Marketing,US,32,1646,Admin,UK,30,7
1299,1646,2021-07-19 04:46:35,72,1299,Marketing,US,32,1646,Admin,UK,30,7
1299,1646,2021-07-19 04:48:09,72,1299,Marketing,US,32,1646,Admin,UK,30,7
752,598,2021-07-19 04:48:12,17,752,Admin,France,57,598,Operations,US,38,7
1646,1299,2021-07-19 04:48:16,52,1646,Admin,UK,30,1299,Marketing,US,32,7
1646,1299,2021-07-19 04:49:31,76,1646,Admin,UK,30,1299,Marketing,US,32,7
1646,1299,2021-07-19 04:51:26,24,1646,Admin,UK,30,1299,Marketing,US,32,7
1097,191,2021-07-19 05:51:18,42,1097,Operations,US,39,191,Engineering,US,48,7
1097,1270,2021-07-19 05:52:20,11,1097,Operations,US,39,1270,Engineering,France,51,7
389,1630,2021-07-19 05:55:38,69,389,Sales,France,39,1630,Sales,Brasil,27,7
1646,193,2021-07-19 05:57:22,59,1646,Admin,UK,30,193,Sales,UK,45,7
643,1365,2021-07-19 06:39:39,55,643,Admin,US,49,1365,Engineering,Germany,23,7
128,970,2021-07-19 06:57:18,38,128,Sales,France,47,970,Sales,Brasil,54,7
1252,1616,2021-07-19 07:15:35,68,1252,Sales,US,38,1616,Admin,Germany,22,7
128,970,2021-07-19 07:57:31,76,128,Sales,France,47,970,Sales,Brasil,54,7
177,1009,2021-07-19 08:29:40,68,177,Operations,Brasil,39,1009,IT,US,43,7
1252,1616,2021-07-19 15:00:42,74,1252,Sales,US,38,1616,Admin,Germany,22,7
337,1641,2021-07-19 16:15:45,84,337,Sales,US,37,1641,Sales,France,23,7
1646,193,2021-07-19 17:00:29,67,1646,Admin,UK,30,193,Sales,UK,45,7
1500,1624,2021-07-19 17:57:40,75,1500,Marketing,Germany,48,1624,Operations,France,27,7
1500,144,2021-07-19 18:03:31,74,1500,Marketing,Germany,48,144,Sales,US,50,7
144,1500,2021-07-19 19:17:08,58,144,Sales,US,50,1500,Marketing,Germany,48,7
725,1624,2021-07-19 19:23:35,73,725,Sales,Germany,30,1624,Operations,France,27,7
518,1488,2021-07-19 19:28:09,40,518,Operations,US,45,1488,Admin,Brasil,45,7
605,1601,2021-07-19 20:52:28,34,605,Admin,France,31,1601,Sales,France,53,7
389,494,2021-07-19 21:00:12,68,389,Sales,France,39,494,Admin,US,39,7
389,494,2021-07-19 21:00:20,56,389,Sales,France,39,494,Admin,US,39,7
1317,50,2021-07-19 23:18:41,64,1317,Sales,US,51,50,Admin,US,33,7
128,1113,2021-07-19 23:50:57,17,128,Sales,France,47,1113,Sales,US,59,7
1252,1616,2021-07-20 00:37:25,79,1252,Sales,US,38,1616,Admin,Germany,22,7
370,1617,2021-07-20 00:44:52,41,370,Engineering,Germany,36,1617,Operations,France,39,7
1487,749,2021-07-20 00:59:13,77,1487,Sales,France,31,749,IT,US,55,7
1487,161,2021-07-20 01:00:15,57,1487,Sales,France,31,161,Sales,US,51,7
1487,1598,2021-07-20 01:01:59,25,1487,Sales,France,31,1598,Engineering,France,44,7
518,1488,2021-07-20 01:04:12,78,518,Operations,US,45,1488,Admin,Brasil,45,7
1510,3,2021-07-20 01:41:37,73,1510,Sales,France,25,3,Operations,US,33,7
128,1378,2021-07-20 04:06:57,29,128,Sales,France,47,1378,Operations,Germany,47,7
1317,919,2021-07-20 04:35:34,46,1317,Sales,US,51,919,Admin,US,54,7
1021,1539,2021-07-20 04:55:02,27,1021,Sales,US,58,1539,IT,US,32,7
725,1624,2021-07-20 06:29:13,46,725,Sales,Germany,30,1624,Operations,France,27,7
518,1488,2021-07-20 06:32:20,47,518,Operations,US,45,1488,Admin,Brasil,45,7
1081,32,2021-07-20 06:52:47,26,1081,Operations,Germany,43,32,Sales,UK,54,7
1500,144,2021-07-20 07:20:52,72,1500,Marketing,Germany,48,144,Sales,US,50,7
1657,67,2021-07-20 07:37:07,86,1657,Sales,Germany,26,67,IT,France,42,7
1657,1021,2021-07-20 07:40:57,27,1657,Sales,Germany,26,1021,Sales,US,58,7
1657,1021,2021-07-20 07:41:03,10,1657,Sales,Germany,26,1021,Sales,US,58,7
1657,1641,2021-07-20 07:44:23,63,1657,Sales,Germany,26,1641,Sales,France,23,7
1657,713,2021-07-20 07:47:51,68,1657,Sales,Germany,26,713,Sales,US,41,7
1657,1641,2021-07-20 07:56:38,43,1657,Sales,Germany,26,1641,Sales,France,23,7
1657,1641,2021-07-20 07:58:50,24,1657,Sales,Germany,26,1641,Sales,France,23,7
1657,1641,2021-07-20 07:59:22,37,1657,Sales,Germany,26,1641,Sales,France,23,7
1252,1616,2021-07-20 08:09:41,14,1252,Sales,US,38,1616,Admin,Germany,22,7
144,1500,2021-07-20 08:20:07,68,144,Sales,US,50,1500,Marketing,Germany,48,7
734,249,2021-07-20 17:10:03,85,734,Sales,France,49,249,Admin,UK,54,7
1142,1185,2021-07-20 17:26:03,78,1142,Operations,US,36,1185,IT,Germany,54,7
1657,300,2021-07-20 18:19:43,54,1657,Sales,Germany,26,300,Operations,France,34,7
1657,713,2021-07-20 18:45:24,31,1657,Sales,Germany,26,713,Sales,US,41,7
1657,523,2021-07-20 18:47:04,35,1657,Sales,Germany,26,523,Admin,UK,32,7
1657,393,2021-07-20 18:47:55,16,1657,Sales,Germany,26,393,Engineering,US,58,7
389,1576,2021-07-20 20:01:36,49,389,Sales,France,39,1576,IT,Germany,25,7
1142,1185,2021-07-20 21:59:28,44,1142,Operations,US,36,1185,IT,Germany,54,7
725,1624,2021-07-21 00:27:59,21,725,Sales,Germany,30,1624,Operations,France,27,7
1665,1049,2021-07-21 01:11:03,14,1665,Operations,Brasil,23,1049,Engineering,US,38,7
1665,1113,2021-07-21 01:12:56,51,1665,Operations,Brasil,23,1113,Sales,US,59,7
1665,1113,2021-07-21 01:16:09,76,1665,Operations,Brasil,23,1113,Sales,US,59,7
1665,423,2021-07-21 01:36:55,74,1665,Operations,Brasil,23,423,Admin,France,31,7
1665,423,2021-07-21 02:11:42,12,1665,Operations,Brasil,23,423,Admin,France,31,7
1665,1113,2021-07-21 02:12:24,53,1665,Operations,Brasil,23,1113,Sales,US,59,7
337,297,2021-07-21 02:15:46,74,337,Sales,US,37,297,Operations,US,22,7
509,1665,2021-07-21 02:21:03,66,509,Admin,US,39,1665,Operations,Brasil,23,7
509,783,2021-07-21 02:23:52,55,509,Admin,US,39,783,Admin,UK,53,7
509,783,2021-07-21 02:31:10,86,509,Admin,US,39,783,Admin,UK,53,7
509,1463,2021-07-21 02:36:12,39,509,Admin,US,39,1463,IT,US,36,7
1665,573,2021-07-21 02:54:38,84,1665,Operations,Brasil,23,573,Sales,UK,57,7
1665,573,2021-07-21 02:59:26,17,1665,Operations,Brasil,23,573,Sales,UK,57,7
1665,878,2021-07-21 02:59:44,41,1665,Operations,Brasil,23,878,Admin,UK,54,7
1665,176,2021-07-21 03:00:57,63,1665,Operations,Brasil,23,176,Sales,US,29,7
1665,509,2021-07-21 03:01:36,29,1665,Operations,Brasil,23,509,Admin,US,39,7
1665,573,2021-07-21 03:34:53,11,1665,Operations,Brasil,23,573,Sales,UK,57,7
1665,1029,2021-07-21 03:35:05,42,1665,Operations,Brasil,23,1029,Marketing,UK,40,7
1665,1158,2021-07-21 03:35:40,87,1665,Operations,Brasil,23,1158,Operations,US,50,7
1665,482,2021-07-21 03:36:08,63,1665,Operations,Brasil,23,482,Engineering,US,43,7
1487,161,2021-07-21 03:43:26,32,1487,Sales,France,31,161,Sales,US,51,7
1487,749,2021-07-21 03:43:58,53,1487,Sales,France,31,749,IT,US,55,7
1665,573,2021-07-21 03:59:09,55,1665,Operations,Brasil,23,573,Sales,UK,57,7
1665,1189,2021-07-21 04:01:43,32,1665,Operations,Brasil,23,1189,Operations,France,24,7
1665,1029,2021-07-21 04:07:43,33,1665,Operations,Brasil,23,1029,Marketing,UK,40,7
1665,1189,2021-07-21 04:08:28,53,1665,Operations,Brasil,23,1189,Operations,France,24,7
1665,176,2021-07-21 04:10:42,21,1665,Operations,Brasil,23,176,Sales,US,29,7
1665,573,2021-07-21 04:11:54,19,1665,Operations,Brasil,23,573,Sales,UK,57,7
1665,176,2021-07-21 04:12:14,66,1665,Operations,Brasil,23,176,Sales,US,29,7
1665,1189,2021-07-21 04:23:00,43,1665,Operations,Brasil,23,1189,Operations,France,24,7
1665,573,2021-07-21 04:25:24,83,1665,Operations,Brasil,23,573,Sales,UK,57,7
1665,950,2021-07-21 04:29:13,19,1665,Operations,Brasil,23,950,Operations,France,46,7
1665,878,2021-07-21 04:30:58,58,1665,Operations,Brasil,23,878,Admin,UK,54,7
1665,573,2021-07-21 04:32:13,39,1665,Operations,Brasil,23,573,Sales,UK,57,7
1665,573,2021-07-21 04:42:05,52,1665,Operations,Brasil,23,573,Sales,UK,57,7
1665,1576,2021-07-21 04:45:22,70,1665,Operations,Brasil,23,1576,IT,Germany,25,7
1665,573,2021-07-21 04:50:30,68,1665,Operations,Brasil,23,573,Sales,UK,57,7
518,1488,2021-07-21 04:57:39,85,518,Operations,US,45,1488,Admin,Brasil,45,7
518,1488,2021-07-21 05:03:48,53,518,Operations,US,45,1488,Admin,Brasil,45,7
518,1488,2021-07-21 05:47:19,48,518,Operations,US,45,1488,Admin,Brasil,45,7
1252,1616,2021-07-21 06:03:21,80,1252,Sales,US,38,1616,Admin,Germany,22,7
337,1648,2021-07-21 07:32:36,76,337,Sales,US,37,1648,Marketing,US,51,7
598,1070,2021-07-21 07:44:29,11,598,Operations,US,38,1070,Engineering,UK,33,7
1665,41,2021-07-21 08:05:24,42,1665,Operations,Brasil,23,41,IT,UK,56,7
1670,1669,2021-07-21 17:19:09,49,1670,Admin,US,29,1669,Sales,France,54,7
518,298,2021-07-21 19:30:53,33,518,Operations,US,45,298,Sales,Germany,37,7
509,1665,2021-07-21 19:41:53,73,509,Admin,US,39,1665,Operations,Brasil,23,7
509,1026,2021-07-21 19:42:50,13,509,Admin,US,39,1026,Operations,Brasil,37,7
509,1255,2021-07-21 19:46:48,35,509,Admin,US,39,1255,IT,France,47,7
1657,53,2021-07-21 20:37:34,17,1657,Sales,Germany,26,53,Operations,US,51,7
1657,53,2021-07-21 21:24:16,41,1657,Sales,Germany,26,53,Operations,US,51,7
1487,1226,2021-07-21 22:50:56,11,1487,Sales,France,31,1226,Engineering,France,33,7
1487,161,2021-07-21 22:59:32,28,1487,Sales,France,31,161,Sales,US,51,7
1487,1673,2021-07-21 23:00:54,68,1487,Sales,France,31,1673,Sales,US,40,7
1487,1673,2021-07-21 23:03:03,48,1487,Sales,France,31,1673,Sales,US,40,7
509,1255,2021-07-22 02:17:28,77,509,Admin,US,39,1255,IT,France,47,7
518,1488,2021-07-22 02:45:29,65,518,Operations,US,45,1488,Admin,Brasil,45,7
518,1488,2021-07-22 03:16:10,50,518,Operations,US,45,1488,Admin,Brasil,45,7
598,1474,2021-07-22 04:17:46,30,598,Operations,US,38,1474,Engineering,US,24,7
1487,42,2021-07-22 06:02:22,54,1487,Sales,France,31,42,Admin,US,33,7
1500,144,2021-07-22 07:24:15,17,1500,Marketing,Germany,48,144,Sales,US,50,7
516,1281,2021-07-22 09:06:15,44,516,Engineering,US,41,1281,Sales,Germany,34,7
144,1500,2021-07-22 14:15:55,18,144,Sales,US,50,1500,Marketing,Germany,48,7
1443,547,2021-07-22 21:36:59,75,1443,Admin,France,23,547,Admin,France,45,7
337,317,2021-07-22 22:30:17,58,337,Sales,US,37,317,Operations,US,37,7
1487,42,2021-07-22 23:03:16,43,1487,Sales,France,31,42,Admin,US,33,7
1308,779,2021-07-22 23:06:04,36,1308,Operations,US,26,779,Engineering,France,47,7
1021,322,2021-07-23 00:05:14,30,1021,Sales,US,58,322,Sales,Brasil,50,7
516,453,2021-07-23 00:15:56,36,516,Engineering,US,41,453,Operations,UK,38,7
605,620,2021-07-23 01:12:52,42,605,Admin,France,31,620,IT,US,58,7
1500,144,2021-07-23 02:32:56,50,1500,Marketing,Germany,48,144,Sales,US,50,7
1021,249,2021-07-23 04:56:11,22,1021,Sales,US,58,249,Admin,UK,54,7
1021,32,2021-07-23 05:53:19,40,1021,Sales,US,58,32,Sales,UK,54,7
337,367,2021-07-23 08:06:08,39,337,Sales,US,37,367,Operations,Brasil,45,7
337,1624,2021-07-23 08:07:10,60,337,Sales,US,37,1624,Operations,France,27,7
1021,322,2021-07-23 10:27:41,57,1021,Sales,US,58,322,Sales,Brasil,50,7
1021,249,2021-07-23 10:29:23,25,1021,Sales,US,58,249,Admin,UK,54,7
128,1189,2021-07-23 10:33:01,68,128,Sales,France,47,1189,Operations,France,24,7
1646,462,2021-07-23 16:55:13,33,1646,Admin,UK,30,462,Operations,Germany,53,7
1021,249,2021-07-23 20:03:04,36,1021,Sales,US,58,249,Admin,UK,54,7
389,1688,2021-07-23 21:53:37,40,389,Sales,France,39,1688,IT,France,51,7
1657,300,2021-07-23 22:29:43,74,1657,Sales,Germany,26,300,Operations,France,34,7
317,307,2021-07-23 23:42:36,70,317,Operations,US,37,307,Operations,US,22,7
518,1580,2021-07-24 05:28:41,27,518,Operations,US,45,1580,Admin,Germany,58,7
1657,1316,2021-07-24 07:46:41,78,1657,Sales,Germany,26,1316,Sales,Germany,27,7
1657,1316,2021-07-24 07:49:56,22,1657,Sales,Germany,26,1316,Sales,Germany,27,7
1657,1641,2021-07-24 07:50:15,54,1657,Sales,Germany,26,1641,Sales,France,23,7
128,1189,2021-07-24 08:03:49,55,128,Sales,France,47,1189,Operations,France,24,7
128,779,2021-07-24 08:04:41,39,128,Sales,France,47,779,Engineering,France,47,7
469,463,2021-07-24 10:07:06,76,469,Operations,France,54,463,Sales,France,30,7
144,1500,2021-07-24 17:55:36,55,144,Sales,US,50,1500,Marketing,Germany,48,7
337,398,2021-07-24 18:37:53,80,337,Sales,US,37,398,Sales,Germany,50,7
1573,728,2021-07-24 18:48:13,82,1573,Admin,US,38,728,Operations,US,43,7
162,161,2021-07-24 20:34:50,63,162,Sales,US,41,161,Sales,US,51,7
509,1255,2021-07-25 02:56:51,83,509,Admin,US,39,1255,IT,France,47,7
518,1540,2021-07-25 03:11:04,42,518,Operations,US,45,1540,Admin,France,57,7
734,249,2021-07-25 04:39:19,81,734,Sales,France,49,249,Admin,UK,54,7
734,605,2021-07-25 04:40:12,11,734,Sales,France,49,605,Admin,France,31,7
605,734,2021-07-25 04:40:48,45,605,Admin,France,31,734,Sales,France,49,7
144,193,2021-07-25 04:44:37,85,144,Sales,US,50,193,Sales,UK,45,7
734,1667,2021-07-25 04:47:15,78,734,Sales,France,49,1667,Sales,France,41,7
734,1667,2021-07-25 04:51:08,58,734,Sales,France,49,1667,Sales,France,41,7
734,1667,2021-07-25 04:52:14,41,734,Sales,France,49,1667,Sales,France,41,7
605,1667,2021-07-25 05:10:14,61,605,Admin,France,31,1667,Sales,France,41,7
605,1667,2021-07-25 05:16:34,59,605,Admin,France,31,1667,Sales,France,41,7
389,1285,2021-07-25 05:50:46,88,389,Sales,France,39,1285,Operations,France,54,7
389,249,2021-07-25 05:51:04,29,389,Sales,France,39,249,Admin,UK,54,7
389,249,2021-07-25 05:52:07,64,389,Sales,France,39,249,Admin,UK,54,7
389,361,2021-07-25 05:52:40,84,389,Sales,France,39,361,Sales,US,42,7
389,1413,2021-07-25 06:06:23,86,389,Sales,France,39,1413,Admin,France,51,7
598,303,2021-07-25 06:28:31,25,598,Operations,US,38,303,IT,US,49,7
605,617,2021-07-25 06:36:48,67,605,Admin,France,31,617,Operations,US,52,7
1252,1616,2021-07-25 07:01:05,62,1252,Sales,US,38,1616,Admin,Germany,22,7
389,361,2021-07-25 07:36:38,67,389,Sales,France,39,361,Sales,US,42,7
1487,42,2021-07-25 07:37:04,84,1487,Sales,France,31,42,Admin,US,33,7
1487,1598,2021-07-25 07:37:48,42,1487,Sales,France,31,1598,Engineering,France,44,7
1487,679,2021-07-25 07:54:59,33,1487,Sales,France,31,679,Operations,France,30,7
1657,144,2021-07-25 09:15:10,57,1657,Sales,Germany,26,144,Sales,US,50,7
1657,1565,2021-07-25 09:17:50,66,1657,Sales,Germany,26,1565,Marketing,US,38,7
509,1255,2021-07-25 16:34:19,76,509,Admin,US,39,1255,IT,France,47,7
509,1603,2021-07-25 16:36:33,15,509,Admin,US,39,1603,Engineering,France,48,7
1431,1676,2021-07-25 20:18:56,46,1431,Admin,US,39,1676,Engineering,Germany,29,7
389,494,2021-07-25 20:34:41,65,389,Sales,France,39,494,Admin,US,39,7
1657,1647,2021-07-25 20:43:36,35,1657,Sales,Germany,26,1647,Admin,Germany,33,7
1657,1346,2021-07-25 20:44:28,83,1657,Sales,Germany,26,1346,Operations,Brasil,39,7
1657,1565,2021-07-25 21:49:01,79,1657,Sales,Germany,26,1565,Marketing,US,38,7
128,606,2021-07-26 03:04:22,22,128,Sales,France,47,606,Sales,France,45,7
337,1598,2021-07-26 20:12:12,47,337,Sales,US,37,1598,Engineering,France,44,7
1393,1427,2021-07-28 04:21:42,63,1393,Sales,US,39,1427,Marketing,UK,34,7
1142,1709,2021-07-29 09:49:42,37,1142,Operations,US,36,1709,Engineering,US,54,7
144,1557,2021-07-30 17:15:43,52,144,Sales,US,50,1557,Operations,US,43,7
1500,144,2021-08-07 16:05:23,85,1500,Marketing,Germany,48,144,Sales,US,50,8
1431,431,2021-08-07 18:36:05,15,1431,Admin,US,39,431,Operations,US,44,8
1393,1225,2021-08-08 01:45:30,51,1393,Sales,US,39,1225,IT,US,56,8
598,652,2021-08-09 02:56:52,48,598,Operations,US,38,652,Sales,US,25,8
317,311,2021-08-09 05:55:21,17,317,Operations,US,37,311,Engineering,US,23,8
1487,620,2021-08-10 01:31:12,61,1487,Sales,France,31,620,IT,US,58,8
1657,1730,2021-08-10 03:25:05,31,1657,Sales,Germany,26,1730,Admin,US,26,8
144,1500,2021-08-10 04:23:29,55,144,Sales,US,50,1500,Marketing,Germany,48,8
144,142,2021-08-10 04:24:47,59,144,Sales,US,50,142,Admin,US,57,8
144,142,2021-08-10 04:30:46,54,144,Sales,US,50,142,Admin,US,57,8
144,142,2021-08-10 04:35:20,27,144,Sales,US,50,142,Admin,US,57,8
144,142,2021-08-10 04:50:23,76,144,Sales,US,50,142,Admin,US,57,8
518,525,2021-08-10 06:40:58,15,518,Operations,US,45,525,Admin,France,27,8
1317,652,2021-08-10 07:59:22,68,1317,Sales,US,51,652,Sales,US,25,8
1510,329,2021-08-10 08:59:10,79,1510,Sales,France,25,329,IT,UK,39,8
162,132,2021-08-10 21:40:26,78,162,Sales,US,41,132,Sales,US,51,8
1317,652,2021-08-11 01:13:02,38,1317,Sales,US,51,652,Sales,US,25,8
483,189,2021-08-11 02:15:34,48,483,Sales,France,25,189,Admin,US,57,8
144,1500,2021-08-11 07:18:41,86,144,Sales,US,50,1500,Marketing,Germany,48,8
908,1717,2021-08-11 18:12:36,44,908,Admin,US,30,1717,Admin,Germany,46,8
725,1624,2021-08-11 21:33:46,13,725,Sales,Germany,30,1624,Operations,France,27,8
1317,652,2021-08-12 06:00:12,83,1317,Sales,US,51,652,Sales,US,25,8
1500,144,2021-08-12 06:44:55,75,1500,Marketing,Germany,48,144,Sales,US,50,8
1500,708,2021-08-12 07:01:16,37,1500,Marketing,Germany,48,708,Sales,Germany,32,8
1021,1449,2021-08-13 01:51:53,60,1021,Sales,US,58,1449,Operations,Germany,23,8
725,1624,2021-08-13 02:05:01,62,725,Sales,Germany,30,1624,Operations,France,27,8
